product_id,category,revenue,order_count,avg_price,cumulative_revenue,revenue_share_pct,product_rank,product_rank_pct,abc_class
7124ca1f9c1598c0ad3166988e93d5c1,baby,99.0,1,99.0,12561962.85000209,95.01164501548372,19425,60.29612614849764,C
4fbee589d3377144a90a338e4ae76dce,sports_leisure,99.0,3,33.0,12562061.85000209,95.01239379598633,19426,60.29923019617581,C
3793f9a5cee3d440b31c209500f28743,sports_leisure,99.0,1,99.0,12562160.85000209,95.01314257648895,19427,60.302334243853984,C
176b54e1ca47c0ec2bc2e298a76adf9a,health_beauty,99.0,1,99.0,12562259.85000209,95.01389135699154,19428,60.305438291532155,C
2cb575fc1035ae82e42117b10830f228,stationery,99.0,1,99.0,12562358.85000209,95.01464013749414,19429,60.30854233921033,C
e59122e4d747d525e21da293568a36df,stationery,99.0,1,99.0,12562457.85000209,95.01538891799676,19430,60.311646386888505,C
ffbb3c00e9687ad738ace3977e821da5,health_beauty,99.0,1,99.0,12562556.85000209,95.01613769849936,19431,60.314750434566676,C
d06c584396da88115d470852e17a4aa1,housewares,99.0,1,99.0,12562655.85000209,95.01688647900195,19432,60.31785448224485,C
be5679ce5a2343c40455223d7bef6dfb,fashion_bags_accessories,99.0,1,99.0,12562754.85000209,95.01763525950457,19433,60.32095852992302,C
b10ecf8e33aaaea419a9fa860ea80fb5,furniture_decor,99.0,1,99.0,12562853.85000209,95.01838404000718,19434,60.32406257760119,C
84ce89210716061e02a7a59f4ca819e2,bed_bath_table,99.0,1,99.0,12562952.85000209,95.01913282050978,19435,60.32716662527936,C
733ff3db55dc1476774dc5a3f0621fe3,stationery,99.0,1,99.0,12563051.85000209,95.01988160101237,19436,60.33027067295753,C
f410090aec61f7c73748ca894286edcd,stationery,99.0,1,99.0,12563150.85000209,95.02063038151499,19437,60.33337472063571,C
b3a397db9c6b4ddfed9d46f6fa03c65e,furniture_decor,99.0,1,99.0,12563249.85000209,95.0213791620176,19438,60.33647876831388,C
66358143d86813429426c93f03bbdabc,furniture_decor,99.0,1,99.0,12563348.85000209,95.0221279425202,19439,60.33958281599205,C
3aeed13a2a503382bb5925a5cf419dd3,auto,99.0,1,99.0,12563447.85000209,95.0228767230228,19440,60.342686863670224,C
8cd0af4160df609b19513a93e40899a6,bed_bath_table,99.0,1,99.0,12563546.85000209,95.02362550352541,19441,60.345790911348395,C
8c0794180bc059d1af097905d7352cfa,books_technical,99.0,1,99.0,12563645.85000209,95.02437428402801,19442,60.348894959026566,C
1e7f9d795f9e15f1df670649367d27d8,stationery,99.0,1,99.0,12563744.85000209,95.02512306453063,19443,60.35199900670475,C
3d36f403ac27db5c5b8faa68836e3d1f,furniture_decor,99.0,1,99.0,12563843.85000209,95.02587184503322,19444,60.35510305438292,C
e86b81dcac341ea01df0260077cdf082,computers_accessories,99.0,1,99.0,12563942.85000209,95.02662062553583,19445,60.35820710206109,C
ef34878717e7759a53c99550100ea1ec,furniture_decor,99.0,1,99.0,12564041.85000209,95.02736940603843,19446,60.36131114973926,C
d3518f8ee8c8bf28b6a1304145b50219,Unknown,99.0,1,99.0,12564140.85000209,95.02811818654105,19447,60.36441519741743,C
d8b66f40733554b25f9c67fdcf2b0928,watches_gifts,99.0,1,99.0,12564239.85000209,95.02886696704364,19448,60.3675192450956,C
41f6cb7c3b1200749326e50106f32d58,sports_leisure,99.0,1,99.0,12564338.85000209,95.02961574754625,19449,60.37062329277377,C
238eaac32ec7d0a2881b728d4c3758b1,furniture_decor,99.0,1,99.0,12564437.85000209,95.03036452804886,19450,60.37372734045196,C
035a4019c8009b57768aa3c1e1ad63a3,furniture_decor,99.0,1,99.0,12564536.85000209,95.03111330855147,19451,60.37683138813013,C
8bd822c04ee6a8292a7b0debc3dbd74a,construction_tools_safety,99.0,1,99.0,12564635.85000209,95.03186208905406,19452,60.3799354358083,C
2983053977d2a69111a0a674fb7e5fab,stationery,99.0,1,99.0,12564734.85000209,95.03261086955668,19453,60.38303948348647,C
e5de2225ad9ea5307da42efd7fe437f6,stationery,99.0,1,99.0,12564833.85000209,95.03335965005928,19454,60.386143531164635,C
2388149ad18c9beacbf6d6ff59af3ba7,telephony,99.0,1,99.0,12564932.85000209,95.03410843056189,19455,60.389247578842806,C
a7ae89769bab33a607946e0fb4a9c7c9,housewares,99.0,1,99.0,12565031.85000209,95.03485721106449,19456,60.39235162652098,C
d4670fa6cc31ee979c4cbd5904e0562a,computers_accessories,99.0,1,99.0,12565130.85000209,95.0356059915671,19457,60.39545567419916,C
6cb77fe886eb23d371dcce2d429612a7,housewares,99.0,1,99.0,12565229.85000209,95.0363547720697,19458,60.398559721877334,C
acd9158ab2b1e11e035c8a40115dcf0f,pet_shop,99.0,1,99.0,12565328.85000209,95.0371035525723,19459,60.401663769555505,C
62e13d794111f2698dfc039b63ad7359,furniture_decor,99.0,1,99.0,12565427.85000209,95.03785233307491,19460,60.404767817233676,C
a1ef6deeb394537b4da00d88e6c5313a,stationery,99.0,1,99.0,12565526.85000209,95.03860111357751,19461,60.40787186491185,C
152e246b33c879d2b03461be76ca2ac4,furniture_decor,99.0,1,99.0,12565625.85000209,95.03934989408012,19462,60.41097591259002,C
ac64ddbb3d1489f826dd59104c6b023f,computers_accessories,99.0,1,99.0,12565724.85000209,95.04009867458272,19463,60.41407996026818,C
c12e49e47562c48e7c81b75e59f91cbf,toys,99.0,1,99.0,12565823.85000209,95.04084745508533,19464,60.41718400794637,C
125038493b2c4e27fa12194038806161,stationery,99.0,1,99.0,12565922.85000209,95.04159623558793,19465,60.42028805562454,C
caf4c19a55134cab8ebe2debd0f16e6d,stationery,99.0,1,99.0,12566021.85000209,95.04234501609055,19466,60.42339210330271,C
d6678d48e432cbd4f704872edb1cf409,furniture_decor,99.0,1,99.0,12566120.85000209,95.04309379659315,19467,60.42649615098088,C
9181a16945ef449aa81212d5139945ec,baby,99.0,1,99.0,12566219.85000209,95.04384257709575,19468,60.42960019865905,C
3d254dd1d443d5c733715c4ccb3d72ce,furniture_decor,99.0,1,99.0,12566318.85000209,95.04459135759835,19469,60.432704246337224,C
d7b0d640fed3084549c593479d40556f,bed_bath_table,99.0,1,99.0,12566417.85000209,95.04534013810097,19470,60.435808294015395,C
c652eb90b3f1bf875c4a5447a0710f65,sports_leisure,99.0,1,99.0,12566516.85000209,95.04608891860357,19471,60.43891234169357,C
1f4183ec3278c69b1237f900c701b762,luggage_accessories,99.0,1,99.0,12566615.85000209,95.04683769910616,19472,60.442016389371744,C
ab60483af7942c4bf838242e83eafee6,furniture_decor,99.0,1,99.0,12566714.85000209,95.04758647960878,19473,60.445120437049916,C
25d5e7a4f8052c1843acdb8bf8969fc6,health_beauty,99.0,1,99.0,12566813.85000209,95.04833526011139,19474,60.44822448472809,C
71f5cad782714ec5d61a1bfa34543403,consoles_games,99.0,1,99.0,12566912.85000209,95.04908404061399,19475,60.45132853240626,C
52b626c2fc8fffbcd01084202221bf48,garden_tools,99.0,1,99.0,12567011.85000209,95.0498328211166,19476,60.45443258008443,C
67d2d3861a68afa1c91b8b909df0ac7d,sports_leisure,99.0,1,99.0,12567110.85000209,95.0505816016192,19477,60.4575366277626,C
6a6bdb7ebf4bcc4695ca0cbf9b35308f,telephony,99.0,1,99.0,12567209.85000209,95.0513303821218,19478,60.46064067544078,C
7e79042d2bfd50df12f3a4bfff5c43b4,musical_instruments,99.0,1,99.0,12567308.85000209,95.05207916262441,19479,60.46374472311895,C
9e8fcf395c0076ab46ac780f3d84ab93,furniture_decor,99.0,1,99.0,12567407.85000209,95.05282794312701,19480,60.46684877079712,C
e44030e694bab50c9fdfb329cc114833,baby,99.0,1,99.0,12567506.85000209,95.05357672362962,19481,60.46995281847529,C
87fb220044e9aca16fbec51c6c997aa0,watches_gifts,99.0,1,99.0,12567605.85000209,95.05432550413222,19482,60.47305686615346,C
1f8281d23bd0d53a9d2cea4bad53ca58,furniture_decor,99.0,1,99.0,12567704.85000209,95.05507428463483,19483,60.476160913831635,C
94f15e8886549514cccd357241a7f985,auto,99.0,1,99.0,12567803.85000209,95.05582306513743,19484,60.479264961509806,C
a512b45196335938ab8e8efd63bc7d2b,computers_accessories,99.0,1,99.0,12567902.85000209,95.05657184564004,19485,60.482369009187984,C
c2c4115f38ec8f43e1052cf0735e289b,furniture_decor,99.0,1,99.0,12568001.85000209,95.05732062614265,19486,60.485473056866155,C
64ad2771f3e2c9c546e224021c36c807,stationery,99.0,1,99.0,12568100.85000209,95.05806940664525,19487,60.488577104544326,C
01cb96c64e8e35f29826a58963f6ecc5,construction_tools_lights,99.0,1,99.0,12568199.85000209,95.05881818714785,19488,60.4916811522225,C
cd8c7501d1e3a66f282dfed8dbd5ab9f,health_beauty,99.0,1,99.0,12568298.85000209,95.05956696765047,19489,60.49478519990067,C
9fcd066d9a5d85dbd05e7d8348539300,health_beauty,99.0,1,99.0,12568397.85000209,95.06031574815307,19490,60.49788924757884,C
ee414848defe3c945669ef6867298a62,luggage_accessories,99.0,1,99.0,12568496.85000209,95.06106452865566,19491,60.50099329525701,C
8d26562bc0e89c3e3b83c1ab369534a4,furniture_decor,99.0,1,99.0,12568595.85000209,95.06181330915827,19492,60.50409734293519,C
fd52a24b7fa473a6c7a62a5ee7579def,stationery,99.0,1,99.0,12568694.85000209,95.06256208966089,19493,60.50720139061336,C
2713c4903e61c6917363eb4a8533c16a,computers_accessories,99.0,1,99.0,12568793.85000209,95.06331087016349,19494,60.51030543829153,C
86b60e3773c3013d2d8f41335cb5e1ee,health_beauty,99.0,1,99.0,12568892.85000209,95.06405965066608,19495,60.5134094859697,C
472a376420891aa45cee5d0b46c17d4c,stationery,99.0,1,99.0,12568991.85000209,95.0648084311687,19496,60.516513533647874,C
f6b848f09b07fa4ea068f8efc83174d7,furniture_decor,99.0,1,99.0,12569090.85000209,95.0655572116713,19497,60.519617581326045,C
47b0f8596ee6dafbb4438cac16fa6275,bed_bath_table,99.0,1,99.0,12569189.85000209,95.06630599217391,19498,60.52272162900422,C
c5c5dd6c6033ad9604c120fa51f949ac,sports_leisure,99.0,1,99.0,12569288.85000209,95.06705477267651,19499,60.5258256766824,C
874439b263dc72fa8c7d8e24fa7cac13,sports_leisure,99.0,1,99.0,12569387.85000209,95.06780355317912,19500,60.528929724360566,C
e96a50fc74fa04fd6f23b324d87a1a81,books_imported,99.0,1,99.0,12569486.85000209,95.06855233368172,19501,60.53203377203874,C
4565bb5b964cc42b49780586560c98e0,sports_leisure,99.0,1,99.0,12569585.85000209,95.06930111418434,19502,60.53513781971691,C
e0f4107654fb507e08290df3af081a51,health_beauty,99.0,1,99.0,12569684.85000209,95.07004989468693,19503,60.53824186739508,C
c5e40a9da6e1df4edf4c4e95d7c4bf0c,health_beauty,99.0,2,49.5,12569783.85000209,95.07079867518954,19504,60.54134591507325,C
d5b0a56754200d402145e8527baed7d1,housewares,99.0,1,99.0,12569882.85000209,95.07154745569214,19505,60.54444996275142,C
34d0ca9f9eb36d00ed5f2039c161ba8e,furniture_decor,99.0,1,99.0,12569981.85000209,95.07229623619476,19506,60.54755401042961,C
f0be153642b7b0ea5f46bdbaa7f62ce7,furniture_decor,99.0,1,99.0,12570080.85000209,95.07304501669735,19507,60.55065805810778,C
637383c817a76910656fca6dac7ee7a9,cool_stuff,99.0,1,99.0,12570179.85000209,95.07379379719995,19508,60.55376210578595,C
3445f53a6bf62fbee7c9ead1e311d621,housewares,99.0,1,99.0,12570278.85000209,95.07454257770257,19509,60.556866153464114,C
6a94da4070a7f1dcbc3872b181ce55ff,furniture_decor,99.0,1,99.0,12570377.85000209,95.07529135820518,19510,60.559970201142285,C
64367bed3ed96fd9381676fbe33b6443,pet_shop,99.0,1,99.0,12570476.85000209,95.07604013870777,19511,60.563074248820456,C
10c406279c428b45c54cc17645cca63d,watches_gifts,99.0,1,99.0,12570575.85000209,95.07678891921039,19512,60.56617829649863,C
7c68e7297c7df2535c9f0dcd61007f64,furniture_decor,99.0,2,9.9,12570674.85000209,95.07753769971299,19513,60.56928234417681,C
079b4f19f1705ffc39bdceabfa7fe7ad,auto,99.0,1,99.0,12570773.85000209,95.0782864802156,19514,60.572386391854984,C
7c42486a2469baf6f34063b23311fcbf,furniture_decor,99.0,1,99.0,12570872.85000209,95.0790352607182,19515,60.575490439533155,C
01a900ffd5609ad754c38f9dcbce8c6d,sports_leisure,99.0,1,99.0,12570971.85000209,95.0797840412208,19516,60.578594487211326,C
65ab7c6f0a27faa074489b102323639a,furniture_decor,99.0,1,99.0,12571070.85000209,95.08053282172341,19517,60.5816985348895,C
209f718c43a6b301bd760948b9342b7a,auto,99.0,1,99.0,12571169.85000209,95.08128160222601,19518,60.58480258256766,C
a6579aa8d097e9c13d6749ecf4a2117f,art,99.0,1,99.0,12571268.85000209,95.08203038272862,19519,60.58790663024583,C
a014224bce65682def85e922c3064150,health_beauty,99.0,1,99.0,12571367.85000209,95.08277916323122,19520,60.59101067792402,C
7c9a2f11f8700d221c0482c045f7c98a,furniture_decor,99.0,1,99.0,12571466.85000209,95.08352794373383,19521,60.59411472560219,C
7753469de7e5148e75172503ebf82f1c,housewares,99.0,1,99.0,12571565.85000209,95.08427672423643,19522,60.59721877328036,C
0b575b7f0277a4fa1e89af27590b438d,bed_bath_table,99.0,1,99.0,12571664.85000209,95.08502550473904,19523,60.60032282095853,C
1ddff6edb745b60b1f4333ade8c45133,sports_leisure,99.0,1,99.0,12571763.85000209,95.08577428524164,19524,60.6034268686367,C
b796b4b960421bb50cfeb4fef8c793f7,sports_leisure,99.0,1,99.0,12571862.85000209,95.08652306574426,19525,60.606530916314874,C
4ba03c3932b9242b45a6fe987149a517,telephony,99.0,1,99.0,12571961.85000209,95.08727184624686,19526,60.609634963993045,C
47523004e8ae631103108af56e8076a2,telephony,99.0,1,99.0,12572060.85000209,95.08802062674945,19527,60.61273901167122,C
dbf2cc639a05cc8c1583d46c2cc49c0f,housewares,99.0,1,99.0,12572159.85000209,95.08876940725206,19528,60.615843059349395,C
e6dda41a730b1ce01b8c9add1d89317d,perfumery,99.0,1,99.0,12572258.85000209,95.08951818775468,19529,60.618947107027566,C
f03230fa1c067f43e1e56560adec9775,cool_stuff,99.0,1,99.0,12572357.85000209,95.09026696825728,19530,60.62205115470574,C
0312536dd9e1c1b732d2b8ff5c3181d6,auto,99.0,1,99.0,12572456.85000209,95.09101574875987,19531,60.62515520238391,C
2903f5a4475454e513a2bdcad950b90f,furniture_decor,99.0,1,99.0,12572555.85000209,95.09176452926249,19532,60.62825925006208,C
e6df15acc550c0878f3fdaa84f57f9e1,bed_bath_table,99.0,1,99.0,12572654.85000209,95.0925133097651,19533,60.63136329774025,C
0f343c0a45653e6efea356d147833357,furniture_decor,99.0,1,99.0,12572753.85000209,95.0932620902677,19534,60.63446734541843,C
81f2207ce3ae8962616872cb75497dd2,watches_gifts,99.0,1,99.0,12572852.85000209,95.0940108707703,19535,60.6375713930966,C
38ac7ec5736a1b9121e85a1e6bd68e39,watches_gifts,99.0,1,99.0,12572951.85000209,95.09475965127291,19536,60.64067544077477,C
e8f732eea94996831b9af41525a9ce3d,telephony,99.0,1,99.0,12573050.85000209,95.09550843177551,19537,60.64377948845294,C
93c601273c90caca6b37d54b0e6f1ead,bed_bath_table,99.0,1,99.0,12573149.85000209,95.09625721227812,19538,60.646883536131114,C
f92119d44c137a84ea866dc12df68407,Unknown,98.99,1,98.99,12573248.84000209,95.09700591714633,19539,60.649987583809285,C
0bea71972d0b439ab810f57a803344e2,housewares,98.99,1,98.99,12573347.83000209,95.09775462201453,19540,60.653091631487456,C
5486b0f9faa264ae6cbbd2bf230bbb00,bed_bath_table,98.99,1,98.99,12573446.82000209,95.09850332688275,19541,60.656195679165634,C
3dd7de1b6e3362ad26c1879acc292f19,health_beauty,98.99,1,98.99,12573545.81000209,95.09925203175096,19542,60.659299726843805,C
8431e675f10f64da092849a218cc1f15,health_beauty,98.99,1,98.99,12573644.80000209,95.10000073661918,19543,60.66240377452198,C
26d45aeb865b8800989ec3c0dc33b229,garden_tools,98.99,1,98.99,12573743.79000209,95.1007494414874,19544,60.66550782220015,C
29e12e9986898ede7b446f39cdaaa6de,consoles_games,98.99,1,98.99,12573842.780002091,95.10149814635561,19545,60.66861186987832,C
34bd280578cc88e0e8591ba38e2dd7d2,auto,98.98,2,49.49,12573941.760002092,95.10224677558942,19546,60.67171591755649,C
bec79420ffee0e0e76e3b4cce2c4b1a9,health_beauty,98.97,2,32.99,12574040.730002092,95.10299532918886,19547,60.67481996523466,C
853cabeecd89a8fa18c5ead33e4b7cdb,baby,98.94,3,32.98,12574139.670002092,95.10374365588508,19548,60.67792401291284,C
06d156ad29691bb65b80a6bf398db4fc,sports_leisure,98.9,1,98.9,12574238.570002092,95.10449168004375,19549,60.68102806059101,C
6ea2d74d5dd2317844dd17f16da75a5b,sports_leisure,98.9,1,98.9,12574337.470002092,95.10523970420243,19550,60.68413210826918,C
1440c3493146c70f05302fa3edf1038f,stationery,98.9,1,98.9,12574436.370002093,95.10598772836109,19551,60.68723615594735,C
2007f2b457d10773f0d40622a433a22c,perfumery,98.9,1,98.9,12574535.270002093,95.10673575251975,19552,60.690340203625524,C
9b1689a9d895d266ce7134329b4e905c,sports_leisure,98.9,1,98.9,12574634.170002094,95.10748377667842,19553,60.693444251303696,C
dbc9c9f4ae0364b6f8023f982651cc82,sports_leisure,98.9,1,98.9,12574733.070002094,95.10823180083709,19554,60.69654829898187,C
3da9360d771a31592cd2b789501a9ffe,sports_leisure,98.9,1,98.9,12574831.970002094,95.10897982499576,19555,60.69965234666005,C
8d8fb201f4475a184e799a7f9989cff6,bed_bath_table,98.9,1,98.9,12574930.870002095,95.10972784915442,19556,60.70275639433822,C
13f58613ded23f25a9eec9136316253b,toys,98.9,1,98.9,12575029.770002095,95.11047587331308,19557,60.70586044201639,C
b8dcc8fb99a94c2a9329e491f71bb120,cool_stuff,98.9,1,98.9,12575128.670002095,95.11122389747175,19558,60.70896448969456,C
d8c92e2b378d2321b7eb32ba6cf52a66,stationery,98.9,1,98.9,12575227.570002096,95.11197192163043,19559,60.71206853737273,C
61fef484fda8aa0f5bad54aa9c640d3f,baby,98.9,1,98.9,12575326.470002096,95.11271994578908,19560,60.7151725850509,C
a87ee1e0d2b6d025ecfb1b8322659853,watches_gifts,98.9,1,98.9,12575425.370002097,95.11346796994775,19561,60.71827663272907,C
a4f4c32458bcda36ae3fff9a3c40d2d6,watches_gifts,98.9,1,98.9,12575524.270002097,95.11421599410642,19562,60.72138068040726,C
a77746494183161cdab587cc8428ca8c,health_beauty,98.89,1,98.89,12575623.160002097,95.1149639426307,19563,60.72448472808543,C
7fb9118562782456232ad0c6e54386be,health_beauty,98.89,1,98.89,12575722.050002098,95.11571189115496,19564,60.7275887757636,C
ceed0fb0175fb7e8f7877bb781deafb6,perfumery,98.8,1,98.8,12575820.850002099,95.11645915896969,19565,60.73069282344177,C
0e6596a7fa2e81995e1ddaddc650cbee,bed_bath_table,98.8,1,98.8,12575919.6500021,95.11720642678442,19566,60.733796871119935,C
dc0b50beb0d276fb3eb4c7a5cb177f46,pet_shop,98.8,1,98.8,12576018.4500021,95.11795369459915,19567,60.736900918798106,C
761786c69af6094fe760ef42fbceaa1f,fashion_bags_accessories,98.8,1,98.8,12576117.250002101,95.11870096241387,19568,60.74000496647628,C
951b0c4b9f14bd5f821ceffb3cd6bdeb,health_beauty,98.78,2,49.39,12576216.0300021,95.1194480789598,19569,60.74310901415446,C
5522d9e4b6d59f452aff650b213369d8,health_beauty,98.78,2,49.39,12576314.8100021,95.12019519550573,19570,60.746213061832634,C
e91955df14147b502c6737d45dd0bdcc,small_appliances,98.72,1,98.72,12576413.5300021,95.1209418582453,19571,60.749317109510805,C
8546c6aec945658dd6de0b125806bc8a,furniture_decor,98.7,1,98.7,12576512.2300021,95.12168836971607,19572,60.75242115718898,C
b80b06f3f098c07cd2c8116aa3f1a7ed,electronics,98.7,1,98.7,12576610.930002099,95.12243488118685,19573,60.75552520486715,C
9694310dd8c2910c9f91b5ac27ab77f2,fashion_shoes,98.7,1,98.7,12576709.630002098,95.12318139265761,19574,60.75862925254532,C
45b42440056964d53e9b978450ad535c,auto,98.7,1,98.7,12576808.330002097,95.1239279041284,19575,60.76173330022348,C
382c2f734ff9d09b3cc73d86f618dbd6,furniture_decor,98.7,1,98.7,12576907.030002097,95.12467441559916,19576,60.76483734790167,C
f88e0d55c56301ce5e0d6d518c7f0598,fashion_shoes,98.7,1,98.7,12577005.730002096,95.12542092706994,19577,60.76794139557984,C
62ae6a8f5789aec14529a277c7516def,furniture_decor,98.7,1,98.7,12577104.430002095,95.1261674385407,19578,60.77104544325801,C
3fc0df95e5b295f37ad821902cfd4a33,fashion_shoes,98.7,1,98.7,12577203.130002094,95.12691395001148,19579,60.77414949093618,C
2ec8497962cc5f7730756635a5cbbf16,garden_tools,98.69999999999999,3,32.9,12577301.830002094,95.12766046148225,19580,60.77725353861435,C
dfeb944b00d6cf42f80ee3b42d831ab8,small_appliances,98.69999999999999,3,32.9,12577400.530002093,95.12840697295303,19581,60.780357586292524,C
7552749c1a1124b5590d5b7206324daa,furniture_decor,98.69999999999999,2,32.9,12577499.230002092,95.12915348442381,19582,60.783461633970695,C
c4e5ffa25998bab21ddca0d28448435f,computers_accessories,98.69999999999999,3,32.9,12577597.930002091,95.12989999589459,19583,60.786565681648874,C
60e68dc2013929af2b3b5408e2da87fd,toys,98.69999999999999,2,32.9,12577696.63000209,95.13064650736536,19584,60.789669729327045,C
d1a790e97df2101ed61553a5fc1cfe02,housewares,98.69999999999999,3,32.9,12577795.33000209,95.13139301883614,19585,60.792773777005216,C
9dc84f981b67da8644c8d5983c83c2a8,housewares,98.67,1,98.67,12577894.00000209,95.13213930340373,19586,60.79587782468339,C
dc4a245b2972be4b4735dc079693d185,housewares,98.67,1,98.67,12577992.67000209,95.13288558797132,19587,60.79898187236156,C
0adf970bf07772b0f8c88f664e146221,garden_tools,98.63,1,98.63,12578091.30000209,95.13363157000134,19588,60.80208592003973,C
0e95d6eef2bedaf4ecf3c33f78199059,bed_bath_table,98.63,1,98.63,12578189.930002091,95.13437755203137,19589,60.8051899677179,C
dd30ac2295f4efcd58173d3043f8216b,bed_bath_table,98.6,2,49.3,12578288.530002091,95.13512330715821,19590,60.80829401539608,C
2cb44978a2f8ca4e770be12e5491ac32,construction_tools_construction,98.6,1,98.6,12578387.13000209,95.13586906228504,19591,60.81139806307425,C
cca1dad310ba4e619250bc2dffa5dc75,fashion_bags_accessories,98.6,1,98.6,12578485.73000209,95.13661481741188,19592,60.81450211075242,C
5454dc9ccaeb25fdcae1291a91d8db73,construction_tools_construction,98.6,1,98.6,12578584.33000209,95.13736057253871,19593,60.81760615843059,C
df371be2e5f40ffec4285926ae7ebcd1,fashion_shoes,98.5,1,98.5,12578879.93000209,95.13959632523134,19596,60.82691830146511,C
bbe2718f3f392fdea27314d5e2f3287e,sports_leisure,98.49,1,98.49,12578978.42000209,95.14034124837984,19597,60.830022349143285,C
42e3e1a52d783ace62d11a17c88c1324,computers_accessories,98.45,2,19.69,12579076.870002089,95.14108586899074,19598,60.833126396821456,C
d277575e1037433ac436acc7b8ec4ecb,housewares,98.4,1,98.4,12579175.27000209,95.14183011142971,19599,60.83623044449963,C
348f3e919406e3bbdd723015432b3e1a,sports_leisure,98.4,1,98.4,12579273.67000209,95.14257435386867,19600,60.8393344921778,C
446e4aaabb7fbea797d25845c8ab50f4,computers_accessories,98.32,1,98.32,12579371.99000209,95.14331799123246,19601,60.84243853985597,C
a2383392185fd006ff9117e6a8eb2afb,housewares,98.3,4,24.575,12579470.29000209,95.14406147732748,19602,60.84554258753414,C
924d6619805478222273ab8ca2540b25,watches_gifts,98.0,2,49.0,12579568.29000209,95.14480269439068,19603,60.84864663521232,C
8ddbf2c953e42ed2a627c4ac08706bc2,housewares,98.0,1,98.0,12579666.29000209,95.14554391145386,19604,60.85175068289049,C
cfbf1eb673c7eba9e2f58d9375e902b1,fashio_female_clothing,98.0,2,49.0,12579764.29000209,95.14628512851704,19605,60.85485473056866,C
1dcd65bb5dd967d7b4c6b0223cefb838,Unknown,98.0,1,98.0,12579862.29000209,95.14702634558022,19606,60.85795877824683,C
1f3c4e3bcb3d2d1c4da4692dbf20de5a,perfumery,98.0,2,49.0,12579960.29000209,95.14776756264341,19607,60.861062825925,C
17b9f231d057710012fe28e5a1ac5186,Unknown,98.0,1,98.0,12580058.29000209,95.1485087797066,19608,60.864166873603175,C
62193e3c21994f1b746c4bd4f0c2e287,computers_accessories,98.0,1,98.0,12580156.29000209,95.14924999676978,19609,60.867270921281346,C
09c85a316aae843ab464c8c55d6f8b80,auto,98.0,1,98.0,12580254.29000209,95.14999121383296,19610,60.87037496895953,C
4ede085df4efad73e78ee270b669f7aa,health_beauty,98.0,1,98.0,12580352.29000209,95.15073243089614,19611,60.8734790166377,C
31c92d83aa85cd3c98fcc6fa9ce6329b,furniture_decor,98.0,2,49.0,12580450.29000209,95.15147364795934,19612,60.87658306431587,C
fb8ec7f3124032e812713f60633e6167,bed_bath_table,98.0,2,49.0,12580548.29000209,95.15221486502253,19613,60.87968711199404,C
8374b39a15882a19ce4558f13064b55c,garden_tools,98.0,1,49.0,12580646.29000209,95.15295608208571,19614,60.88279115967221,C
480b87ba9ee9ec819d8e5c3bff760e90,electronics,98.0,1,98.0,12580744.29000209,95.15369729914889,19615,60.88589520735038,C
d4a3a15f99c94c6741d16d3375b928e6,watches_gifts,98.0,2,49.0,12580842.29000209,95.15443851621207,19616,60.88899925502855,C
40161099308e1f5f784d57e2b88b31b5,health_beauty,98.0,1,98.0,12580940.29000209,95.15517973327526,19617,60.89210330270674,C
